,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
379,0.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,11.0,2.0,10.0,-2.0,-5.0,0.0,1.0,-5.0,5.0,-5.0,-2.0,-4.0,3.0,1.0,-2.0,-4.0
380,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,-1.0,-2.0,1.0,0.0,-3.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0
382,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-3.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.0,3.0,1.0,-1.0,1.0,1.0
383,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,5.0,1.0,-5.0,0.0,-1.0,1.0,0.0
384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,-1.0,5.0,8.0,-2.0,-4.0,-3.0,4.0,-3.0,1.0,-2.0,-4.0,-1.0,-1.0,1.0,1.0
385,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,3.0,0.0,-1.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
392,2.0,6.0,-5.0,-2.0,-1.0,-9.0,-7.0,-1.0,-5.0,-6.0,0.0,0.0,-1.0,3.0,10.0,12.0,4.0,-1.0,-1.0,2.0,0.0,-1.0,1.0,1.0
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.0
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
396,0.0,0.0,0.0,1.0,0.0,-1.0,-2.0,-2.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-3.0,1.0,1.0,2.0,-1.0,-1.0,2.0,2.0,-1.0
399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2.0,-2.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
404,-2.0,0.0,0.0,0.0,0.0,2.0,11.0,18.0,8.0,15.0,32.0,4.0,-6.0,-17.0,-19.0,-13.0,-28.0,2.0,-1.0,2.0,0.0,-6.0,-2.0,0.0
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
409,1.0,1.0,1.0,0.0,-4.0,-7.0,-9.0,-7.0,-7.0,-8.0,-4.0,-1.0,6.0,3.0,-2.0,8.0,7.0,3.0,6.0,-5.0,2.0,9.0,6.0,3.0
410,-2.0,1.0,0.0,0.0,-1.0,0.0,-3.0,-3.0,-21.0,-2.0,0.0,-4.0,-2.0,1.0,-1.0,-1.0,4.0,6.0,21.0,3.0,-2.0,1.0,4.0,1.0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-5.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,0.0,1.0
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-1.0,2.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-1.0
429,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,1.0,0.0,1.0
431,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0,1.0,0.0,-1.0,-2.0,3.0,-1.0,3.0,2.0,5.0,0.0,-2.0,2.0,0.0
432,0.0,-1.0,-1.0,1.0,0.0,-2.0,-2.0,1.0,-1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,9.0,-2.0,-1.0,-1.0,-1.0,-3.0,-2.0,-1.0
433,1.0,-1.0,0.0,0.0,0.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1.0,0.0,1.0,0.0,-1.0,0.0,-2.0,-6.0,-1.0,-1.0,0.0,-2.0,0.0,0.0,1.0,-1.0,2.0,2.0,7.0,1.0,0.0,1.0,-1.0,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0
437,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,-2.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,2.0,-1.0,2.0,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
453,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,-2.0,-2.0,-2.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,1.0,0.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,-1.0,1.0,1.0,0.0
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
485,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,5.0,1.0,10.0,3.0,1.0,-10.0,-6.0,-8.0,-11.0,-4.0,1.0,1.0,0.0,-2.0,0.0,0.0
486,9.0,1.0,-3.0,-1.0,-3.0,-5.0,-2.0,-4.0,6.0,-7.0,-5.0,-3.0,2.0,7.0,5.0,-9.0,-2.0,0.0,5.0,7.0,-6.0,-1.0,0.0,9.0
487,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0
488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,2.0,0.0
489,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-3.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,2.0,0.0,1.0,2.0,-1.0,-1.0,2.0,1.0
490,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,4.0,-3.0,1.0,1.0,4.0,-3.0,0.0,-4.0,1.0,-1.0,0.0,4.0,0.0,-2.0,-1.0,1.0
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
493,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,-2.0,-2.0,0.0,0.0
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0.0,5.0,17.0,14.0,0.0,1.0,5.0,4.0,-3.0,-1.0,-3.0,-1.0,-4.0,1.0,-2.0,-11.0,-2.0,-8.0,-7.0,-3.0,-1.0,-4.0,0.0,0.0
513,-4.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,2.0,3.0,-2.0,0.0,12.0,-9.0,-2.0,1.0,-3.0,-1.0,2.0,2.0,2.0,-1.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
524,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,0.0,-1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,-5.0,0.0,-1.0,0.0,1.0,-2.0
525,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
526,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,3.0,-1.0,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,1.0
532,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0
533,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,1.0,1.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,-1.0,1.0
537,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,-3.0,-3.0,-1.0,0.0,1.0,0.0,0.0,-1.0,2.0,0.0,-1.0,0.0,1.0,1.0,0.0,3.0,3.0
538,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,-8.0,-4.0,-2.0,-1.0,1.0,-1.0,3.0,2.0,0.0,1.0,2.0,5.0,7.0,1.0,1.0,2.0,-1.0
539,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,0.0,-1.0,0.0,3.0,0.0,-1.0,0.0,-1.0,2.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
545,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,-2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
547,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
548,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,2.0,2.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,2.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-1.0,0.0,0.0,-1.0,0.0
557,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,-1.0,2.0,-1.0,0.0
559,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,-4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.0,-2.0,-2.0,-2.0,0.0,-1.0,0.0
560,0.0,-2.0,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,2.0,-1.0,0.0,2.0,0.0,-1.0,0.0,-2.0,0.0,3.0,1.0,-3.0,-1.0,2.0,-1.0,8.0
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0,1.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0,4.0,1.0,-4.0,1.0,0.0,0.0
598,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-2.0,-1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,0.0
599,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,2.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
604,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,1.0,0.0,-2.0,0.0,0.0,2.0,0.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,2.0,0.0
605,-2.0,0.0,-1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,2.0,-1.0,4.0,1.0,1.0,-3.0,1.0
606,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-5.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0
607,0.0,2.0,1.0,0.0,-1.0,0.0,-1.0,-7.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,7.0,2.0,2.0,0.0,-3.0,-1.0,0.0,0.0,2.0
608,3.0,1.0,1.0,-1.0,0.0,-1.0,-12.0,-15.0,-5.0,-3.0,0.0,4.0,-1.0,1.0,3.0,1.0,5.0,3.0,0.0,4.0,3.0,1.0,1.0,4.0
614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,2.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0
615,2.0,2.0,0.0,0.0,0.0,-1.0,-3.0,-1.0,-4.0,1.0,-2.0,5.0,2.0,-3.0,0.0,0.0,-5.0,1.0,0.0,-1.0,-1.0,4.0,-1.0,5.0
616,0.0,0.0,-1.0,0.0,1.0,-1.0,-5.0,0.0,-1.0,-4.0,-1.0,2.0,-2.0,4.0,-1.0,-1.0,6.0,-1.0,-2.0,1.0,-1.0,4.0,2.0,1.0
617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-3.0,-3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
620,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-3.0,-1.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,2.0,-2.0,-1.0,10.0,-1.0,-1.0,0.0,-2.0,0.0,0.0
629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,0.0,-1.0
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.0,0.0,-1.0,0.0,0.0
660,1.0,-1.0,0.0,0.0,0.0,0.0,3.0,-1.0,-3.0,4.0,2.0,1.0,-4.0,2.0,1.0,0.0,0.0,7.0,-3.0,1.0,0.0,0.0,-7.0,-3.0
661,2.0,1.0,-1.0,-1.0,0.0,-1.0,-6.0,-6.0,-5.0,-1.0,-4.0,6.0,0.0,-2.0,3.0,1.0,6.0,-1.0,-1.0,5.0,3.0,-4.0,7.0,-2.0
662,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,-1.0,2.0,-2.0,-2.0,-2.0
668,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-1.0,-2.0,-2.0,-1.0,2.0,0.0,1.0,-1.0,2.0,-3.0,4.0,2.0,0.0,1.0,0.0,1.0
669,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,-2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.0,-2.0,1.0,1.0,2.0,-3.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
673,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,1.0,-1.0,2.0,2.0,0.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,1.0
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0
678,10.0,3.0,-2.0,-2.0,0.0,-6.0,-9.0,-10.0,0.0,-4.0,-1.0,3.0,-2.0,0.0,2.0,3.0,0.0,0.0,-3.0,0.0,0.0,2.0,9.0,5.0
679,-1.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-6.0,0.0,-1.0,-1.0,4.0,2.0,0.0,-2.0,1.0,-2.0,3.0,-3.0,8.0,4.0,-1.0,-2.0,2.0
681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
682,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0
